anio,letra,empleo_mujeres,empleo_varones,empleo_otro,salario_promedio_anual_deflactado,meses_completos,ratio_fem,brecha_genero_abs,provincia_id,provincia
2022,B,344.0,3930.0,0.0,0.0,0,0.08048666,3586.0,50,Mendoza
2022,C,10636.0,35583.0,0.0,0.0,0,0.23012181,24947.0,50,Mendoza
2022,D,248.0,2054.0,0.0,0.0,0,0.10773241,1806.0,50,Mendoza
2022,E,217.0,1795.0,0.0,0.0,0,0.10785288,1578.0,50,Mendoza
2022,F,985.0,15937.0,0.0,0.0,0,0.05820825,14952.0,50,Mendoza
2022,G,14316.0,30206.0,0.0,0.0,0,0.3215489,15890.0,50,Mendoza
2022,H,1528.0,18055.0,0.0,0.0,0,0.07802686,16527.0,50,Mendoza
2022,I,5803.0,6326.0,0.0,0.0,0,0.4784401,523.0,50,Mendoza
2022,J,1451.0,3750.0,0.0,0.0,0,0.27898481,2299.0,50,Mendoza
2022,K,2359.0,2553.0,0.0,0.0,0,0.48025244,194.0,50,Mendoza
2022,L,442.0,999.0,0.0,0.0,0,0.30673144,557.0,50,Mendoza
2022,M,1768.0,3287.0,0.0,0.0,0,0.34975272,1519.0,50,Mendoza
2022,N,7418.0,16817.0,0.0,0.0,0,0.30608624,9399.0,50,Mendoza
2022,O,172.0,237.0,0.0,0.0,0,0.4205379,65.0,50,Mendoza
2022,P,13257.0,5036.0,0.0,0.0,0,0.72470344,8221.0,50,Mendoza
2022,Q,7205.0,3360.0,0.0,0.0,0,0.68196876,3845.0,50,Mendoza
2022,R,561.0,1251.0,0.0,0.0,0,0.30960265,690.0,50,Mendoza
2022,S,3913.0,4274.0,0.0,0.0,0,0.47795285,361.0,50,Mendoza
2022,T,1.0,0.0,0.0,0.0,0,1.0,1.0,50,Mendoza
2022,U,16.0,23.0,0.0,0.0,0,0.41025641,7.0,50,Mendoza
2022,A,787.0,9704.0,0.0,0.0,0,0.07501668,8917.0,54,Misiones
2022,C,1917.0,20339.0,0.0,0.0,0,0.08613408,18422.0,54,Misiones
2022,E,103.0,646.0,0.0,0.0,0,0.13751669,543.0,54,Misiones
2022,F,461.0,9241.0,0.0,0.0,0,0.04751598,8780.0,54,Misiones
2022,G,6618.0,15234.0,0.0,0.0,0,0.30285557,8616.0,54,Misiones
2022,H,536.0,6787.0,0.0,0.0,0,0.07319405,6251.0,54,Misiones
2022,I,2229.0,2649.0,0.0,0.0,0,0.45694957,420.0,54,Misiones
2022,J,479.0,1190.0,0.0,0.0,0,0.2869982,711.0,54,Misiones
2022,K,621.0,701.0,0.0,0.0,0,0.46974281,80.0,54,Misiones
2022,L,104.0,308.0,0.0,0.0,0,0.25242718,204.0,54,Misiones
2022,M,550.0,949.0,0.0,0.0,0,0.36691127,399.0,54,Misiones
2022,N,1733.0,3293.0,0.0,0.0,0,0.344807,1560.0,54,Misiones
2022,O,260.0,262.0,0.0,0.0,0,0.49808429,2.0,54,Misiones
2022,P,6695.0,2886.0,0.0,0.0,0,0.69877883,3809.0,54,Misiones
2022,Q,2257.0,1001.0,0.0,0.0,0,0.69275629,1256.0,54,Misiones
2022,R,789.0,1153.0,0.0,0.0,0,0.40628218,364.0,54,Misiones
2022,S,2820.0,2191.0,0.0,0.0,0,0.56276192,629.0,54,Misiones
2022,D,625.0,2738.0,0.0,0.0,0,0.18584597,2113.0,54,Misiones
2022,B,14.0,171.0,0.0,0.0,0,0.07567568,157.0,54,Misiones
2022,U,43.0,21.0,0.0,0.0,0,0.671875,22.0,54,Misiones
2022,A,825.0,4377.0,0.0,0.0,0,0.15859285,3552.0,58,Neuquen
2022,C,1576.0,7515.0,0.0,0.0,0,0.17335827,5939.0,58,Neuquen
2022,F,1367.0,14775.0,0.0,0.0,0,0.08468591,13408.0,58,Neuquen
2022,G,8302.0,13544.0,0.0,0.0,0,0.3800238,5242.0,58,Neuquen
2022,H,1049.0,7305.0,0.0,0.0,0,0.12556859,6256.0,58,Neuquen
2022,I,3850.0,3124.0,0.0,0.0,0,0.55205047,726.0,58,Neuquen
2022,J,386.0,1031.0,0.0,0.0,0,0.27240649,645.0,58,Neuquen
2022,K,1407.0,1234.0,0.0,0.0,0,0.53275275,173.0,58,Neuquen
2022,L,294.0,556.0,0.0,0.0,0,0.34588235,262.0,58,Neuquen
2022,M,1200.0,2258.0,0.0,0.0,0,0.3470214,1058.0,58,Neuquen
2022,N,2887.0,6656.0,0.0,0.0,0,0.30252541,3769.0,58,Neuquen
2022,P,3252.0,1046.0,0.0,0.0,0,0.75663099,2206.0,58,Neuquen
2022,Q,4048.0,1769.0,0.0,0.0,0,0.69589135,2279.0,58,Neuquen
2022,R,588.0,820.0,0.0,0.0,0,0.41761364,232.0,58,Neuquen
2022,S,2028.0,2047.0,0.0,0.0,0,0.49766871,19.0,58,Neuquen
2022,B,2259.0,20486.0,0.0,0.0,0,0.09931853,18227.0,58,Neuquen
2022,D,256.0,1386.0,0.0,0.0,0,0.15590743,1130.0,58,Neuquen
2022,E,110.0,823.0,0.0,0.0,0,0.11789925,713.0,58,Neuquen
2022,O,261.0,128.0,0.0,0.0,0,0.67095116,133.0,58,Neuquen
2022,U,4.0,8.0,0.0,0.0,0,0.33333333,4.0,58,Neuquen
2022,A,3050.0,15774.0,0.0,0.0,0,0.1620272,12724.0,62,Rio Negro
2022,B,330.0,2981.0,0.0,0.0,0,0.09966777,2651.0,62,Rio Negro
2022,C,3485.0,11391.0,0.0,0.0,0,0.23426997,7906.0,62,Rio Negro
2022,D,169.0,891.0,0.0,0.0,0,0.15943396,722.0,62,Rio Negro
2022,E,165.0,909.0,0.0,0.0,0,0.15363128,744.0,62,Rio Negro
2022,F,409.0,7106.0,0.0,0.0,0,0.05442448,6697.0,62,Rio Negro
2022,G,8945.0,16179.0,0.0,0.0,0,0.35603407,7234.0,62,Rio Negro
2022,H,632.0,5536.0,0.0,0.0,0,0.10246433,4904.0,62,Rio Negro
2022,I,4554.0,4186.0,0.0,0.0,0,0.52105263,368.0,62,Rio Negro
2022,J,336.0,884.0,0.0,0.0,0,0.27540984,548.0,62,Rio Negro
2022,K,1156.0,949.0,0.0,0.0,0,0.54916865,207.0,62,Rio Negro
2022,L,271.0,398.0,0.0,0.0,0,0.40508221,127.0,62,Rio Negro
2022,M,814.0,1106.0,0.0,0.0,0,0.42395833,292.0,62,Rio Negro
2022,N,1746.0,3176.0,0.0,0.0,0,0.35473385,1430.0,62,Rio Negro
2022,O,119.0,268.0,0.0,0.0,0,0.30749354,149.0,62,Rio Negro
2022,P,3807.0,1345.0,0.0,0.0,0,0.73893634,2462.0,62,Rio Negro
2022,Q,3865.0,1495.0,0.0,0.0,0,0.72108209,2370.0,62,Rio Negro
2022,R,899.0,1410.0,0.0,0.0,0,0.38934604,511.0,62,Rio Negro
2022,S,2676.0,1951.0,0.0,0.0,0,0.5783445,725.0,62,Rio Negro
2022,U,4.0,3.0,0.0,0.0,0,0.57142857,1.0,62,Rio Negro
2022,T,1.0,1.0,0.0,0.0,0,0.5,0.0,62,Rio Negro
2022,A,2685.0,15856.0,0.0,0.0,0,0.1448142,13171.0,66,Salta
2022,B,551.0,3347.0,0.0,0.0,0,0.14135454,2796.0,66,Salta
2022,C,1873.0,12719.0,0.0,87925879.6,2826,0.128358,10846.0,66,Salta
2022,D,133.0,867.0,0.0,0.0,0,0.133,734.0,66,Salta
2022,E,200.0,1469.0,0.0,0.0,0,0.11983223,1269.0,66,Salta
2022,F,665.0,12227.0,0.0,22754932.9,972,0.05158238,11562.0,66,Salta
2022,G,6246.0,14884.0,0.0,0.0,0,0.29559867,8638.0,66,Salta
2022,H,661.0,6656.0,0.0,0.0,0,0.09033757,5995.0,66,Salta
2022,I,2382.0,2776.0,0.0,0.0,0,0.4618069,394.0,66,Salta
2022,J,467.0,1182.0,0.0,0.0,0,0.28320194,715.0,66,Salta
2022,K,1003.0,956.0,0.0,0.0,0,0.51199592,47.0,66,Salta
2022,L,164.0,351.0,0.0,0.0,0,0.3184466,187.0,66,Salta
2022,M,655.0,1446.0,0.0,0.0,0,0.31175631,791.0,66,Salta
2022,N,2207.0,5196.0,0.0,0.0,0,0.29812238,2989.0,66,Salta
2022,P,6649.0,2848.0,0.0,0.0,0,0.70011583,3801.0,66,Salta
2022,Q,3532.0,1579.0,0.0,0.0,0,0.6910585,1953.0,66,Salta
2022,R,418.0,554.0,0.0,0.0,0,0.43004115,136.0,66,Salta
2022,S,2169.0,2222.0,0.0,0.0,0,0.49396493,53.0,66,Salta
2022,O,68.0,76.0,0.0,0.0,0,0.47222222,8.0,66,Salta
2022,U,4.0,1.0,0.0,0.0,0,0.8,3.0,66,Salta
2022,A,507.0,4929.0,0.0,0.0,0,0.09326711,4422.0,70,San Juan
2022,B,492.0,4045.0,0.0,0.0,0,0.1084417,3553.0,70,San Juan
2022,C,2403.0,11548.0,0.0,0.0,0,0.17224572,9145.0,70,San Juan
2022,D,56.0,464.0,0.0,0.0,0,0.10769231,408.0,70,San Juan
2022,E,20.0,502.0,0.0,0.0,0,0.03831418,482.0,70,San Juan
2022,F,548.0,14013.0,0.0,0.0,0,0.03763478,13465.0,70,San Juan
2022,G,4157.0,9176.0,0.0,0.0,0,0.31178279,5019.0,70,San Juan
2022,H,277.0,4572.0,0.0,0.0,0,0.05712518,4295.0,70,San Juan
2022,I,1182.0,1698.0,0.0,0.0,0,0.41041667,516.0,70,San Juan
2022,K,636.0,857.0,0.0,0.0,0,0.42598794,221.0,70,San Juan
2022,L,63.0,161.0,0.0,0.0,0,0.28125,98.0,70,San Juan
2022,M,400.0,853.0,0.0,0.0,0,0.31923384,453.0,70,San Juan
2022,N,1481.0,3600.0,0.0,0.0,0,0.29147806,2119.0,70,San Juan
2022,Q,3134.0,1510.0,0.0,0.0,0,0.67484927,1624.0,70,San Juan
2022,R,332.0,653.0,0.0,0.0,0,0.33705584,321.0,70,San Juan
2022,S,2661.0,1882.0,0.0,0.0,0,0.5857363,779.0,70,San Juan
2022,P,4761.0,1946.0,0.0,0.0,0,0.70985537,2815.0,70,San Juan
2022,J,367.0,845.0,0.0,0.0,0,0.30280528,478.0,70,San Juan
2022,O,39.0,54.0,0.0,0.0,0,0.41935484,15.0,70,San Juan
2022,A,176.0,2575.0,0.0,0.0,0,0.06397674,2399.0,74,San Luis
2022,C,2529.0,15292.0,0.0,0.0,0,0.14191123,12763.0,74,San Luis
2022,D,68.0,439.0,0.0,0.0,0,0.13412229,371.0,74,San Luis
2022,E,32.0,233.0,0.0,0.0,0,0.12075472,201.0,74,San Luis
2022,F,183.0,3885.0,0.0,0.0,0,0.04498525,3702.0,74,San Luis
2022,G,3337.0,6617.0,0.0,0.0,0,0.33524211,3280.0,74,San Luis
2022,H,143.0,2011.0,0.0,0.0,0,0.06638812,1868.0,74,San Luis
2022,I,982.0,829.0,0.0,0.0,0,0.54224186,153.0,74,San Luis
2022,J,367.0,953.0,0.0,0.0,0,0.2780303,586.0,74,San Luis
2022,K,509.0,546.0,0.0,0.0,0,0.48246445,37.0,74,San Luis
2022,M,210.0,425.0,0.0,0.0,0,0.33070866,215.0,74,San Luis
2022,N,1047.0,3264.0,0.0,0.0,0,0.24286708,2217.0,74,San Luis
2022,O,162.0,298.0,0.0,0.0,0,0.35217391,136.0,74,San Luis
2022,P,3387.0,1350.0,0.0,0.0,0,0.7150095,2037.0,74,San Luis
2022,Q,1704.0,646.0,0.0,0.0,0,0.72510638,1058.0,74,San Luis
2022,R,471.0,548.0,0.0,0.0,0,0.46221786,77.0,74,San Luis
2022,S,688.0,719.0,0.0,0.0,0,0.48898365,31.0,74,San Luis
2022,B,10.0,261.0,0.0,0.0,0,0.03690037,251.0,74,San Luis
2022,L,99.0,174.0,0.0,0.0,0,0.36263736,75.0,74,San Luis
2022,A,385.0,3607.0,0.0,0.0,0,0.09644289,3222.0,78,Santa Cruz
2022,B,1239.0,14962.0,0.0,0.0,0,0.07647676,13723.0,78,Santa Cruz
2022,C,849.0,2337.0,0.0,0.0,0,0.26647834,1488.0,78,Santa Cruz
2022,D,62.0,273.0,0.0,0.0,0,0.18507463,211.0,78,Santa Cruz
2022,E,7.0,76.0,0.0,0.0,0,0.08433735,69.0,78,Santa Cruz
2022,F,489.0,6410.0,0.0,0.0,0,0.07087984,5921.0,78,Santa Cruz
2022,G,3578.0,4972.0,0.0,0.0,0,0.41847953,1394.0,78,Santa Cruz
2022,H,437.0,4001.0,0.0,0.0,0,0.09846778,3564.0,78,Santa Cruz
2022,I,2172.0,2193.0,0.0,0.0,0,0.4975945,21.0,78,Santa Cruz
2022,J,216.0,564.0,0.0,0.0,0,0.27692308,348.0,78,Santa Cruz
2022,K,574.0,393.0,0.0,0.0,0,0.59358842,181.0,78,Santa Cruz
2022,M,378.0,698.0,0.0,0.0,0,0.35130112,320.0,78,Santa Cruz
2022,N,1176.0,2254.0,0.0,0.0,0,0.34285714,1078.0,78,Santa Cruz
2022,O,44.0,35.0,0.0,0.0,0,0.55696203,9.0,78,Santa Cruz
2022,P,1568.0,618.0,0.0,0.0,0,0.71729186,950.0,78,Santa Cruz
2022,Q,882.0,520.0,0.0,0.0,0,0.62910128,362.0,78,Santa Cruz
2022,R,227.0,192.0,0.0,0.0,0,0.54176611,35.0,78,Santa Cruz
2022,S,793.0,703.0,0.0,0.0,0,0.53008021,90.0,78,Santa Cruz
2022,L,62.0,59.0,0.0,0.0,0,0.51239669,3.0,78,Santa Cruz
2022,U,3.0,1.0,0.0,0.0,0,0.75,2.0,78,Santa Cruz
2022,A,2463.0,23363.0,0.0,0.0,0,0.09536901,20900.0,82,Santa Fe
2022,C,18409.0,118854.0,0.0,0.0,0,0.1341148,100445.0,82,Santa Fe
2022,D,555.0,2508.0,0.0,20807843.76,700,0.18119491,1953.0,82,Santa Fe
2022,E,613.0,4148.0,0.0,0.0,0,0.12875446,3535.0,82,Santa Fe
2022,F,2154.0,36402.0,0.0,0.0,0,0.05586679,34248.0,82,Santa Fe
2022,G,34639.0,69056.0,0.0,0.0,0,0.33404696,34417.0,82,Santa Fe
2022,H,2481.0,32013.0,0.0,0.0,0,0.07192555,29532.0,82,Santa Fe
2022,I,7875.0,7016.0,0.0,0.0,0,0.52884293,859.0,82,Santa Fe
2022,J,5250.0,11442.0,0.0,0.0,0,0.31452193,6192.0,82,Santa Fe
2022,K,7752.0,8885.0,0.0,0.0,0,0.46594939,1133.0,82,Santa Fe
2022,L,1514.0,1853.0,0.0,0.0,0,0.44965845,339.0,82,Santa Fe
2022,M,4220.0,5564.0,0.0,0.0,0,0.43131643,1344.0,82,Santa Fe
2022,N,11404.0,23281.0,0.0,0.0,0,0.32878766,11877.0,82,Santa Fe
2022,O,504.0,351.0,0.0,0.0,0,0.58947368,153.0,82,Santa Fe
2022,P,31591.0,10417.0,0.0,0.0,0,0.75202342,21174.0,82,Santa Fe
2022,Q,18165.0,5807.0,0.0,0.0,0,0.75775905,12358.0,82,Santa Fe
2022,R,2624.0,4031.0,0.0,0.0,0,0.39429001,1407.0,82,Santa Fe
2022,S,14004.0,10708.0,0.0,0.0,0,0.56668825,3296.0,82,Santa Fe
2022,B,173.0,1240.0,0.0,0.0,0,0.12243454,1067.0,82,Santa Fe
2022,T,2.0,0.0,0.0,0.0,0,1.0,2.0,82,Santa Fe
2022,U,18.0,9.0,0.0,0.0,0,0.66666667,9.0,82,Santa Fe
2022,A,198.0,3260.0,0.0,0.0,0,0.05725853,3062.0,86,Santiago Del Estero
2022,B,20.0,297.0,0.0,0.0,0,0.06309148,277.0,86,Santiago Del Estero
2022,C,756.0,4554.0,0.0,0.0,0,0.14237288,3798.0,86,Santiago Del Estero
2022,F,451.0,9334.0,0.0,0.0,0,0.04609096,8883.0,86,Santiago Del Estero
2022,G,4159.0,9562.0,0.0,0.0,0,0.30311202,5403.0,86,Santiago Del Estero
2022,H,220.0,2497.0,0.0,0.0,0,0.08097166,2277.0,86,Santiago Del Estero
2022,I,959.0,1255.0,0.0,0.0,0,0.43315266,296.0,86,Santiago Del Estero
2022,K,616.0,794.0,0.0,0.0,0,0.43687943,178.0,86,Santiago Del Estero
2022,L,48.0,135.0,0.0,0.0,0,0.26229508,87.0,86,Santiago Del Estero
2022,P,4272.0,2044.0,0.0,0.0,0,0.67637745,2228.0,86,Santiago Del Estero
2022,S,1477.0,1292.0,0.0,0.0,0,0.53340556,185.0,86,Santiago Del Estero
2022,J,216.0,707.0,0.0,0.0,0,0.2340195,491.0,86,Santiago Del Estero
2022,M,188.0,630.0,0.0,0.0,0,0.22982885,442.0,86,Santiago Del Estero
2022,N,576.0,1603.0,0.0,0.0,0,0.26434144,1027.0,86,Santiago Del Estero
2022,Q,1579.0,666.0,0.0,0.0,0,0.70334076,913.0,86,Santiago Del Estero
2022,R,107.0,335.0,0.0,0.0,0,0.24208145,228.0,86,Santiago Del Estero
2022,D,55.0,470.0,0.0,0.0,0,0.1047619,415.0,86,Santiago Del Estero
2022,E,53.0,323.0,0.0,0.0,0,0.14095745,270.0,86,Santiago Del Estero
2022,O,133.0,103.0,0.0,0.0,0,0.56355932,30.0,86,Santiago Del Estero
2022,A,4454.0,33381.0,0.0,0.0,0,0.11772169,28927.0,90,Tucuman
2022,B,19.0,236.0,0.0,0.0,0,0.0745098,217.0,90,Tucuman
2022,C,2846.0,22759.0,0.0,0.0,0,0.11115017,19913.0,90,Tucuman
2022,F,540.0,9354.0,0.0,0.0,0,0.05457853,8814.0,90,Tucuman
2022,G,9413.0,21235.0,0.0,0.0,0,0.3071326,11822.0,90,Tucuman
2022,H,841.0,10532.0,0.0,0.0,0,0.07394707,9691.0,90,Tucuman
2022,I,1824.0,2941.0,0.0,0.0,0,0.38279119,1117.0,90,Tucuman
2022,K,1685.0,1807.0,0.0,0.0,0,0.4825315,122.0,90,Tucuman
2022,L,308.0,564.0,0.0,0.0,0,0.35321101,256.0,90,Tucuman
2022,M,754.0,1561.0,0.0,0.0,0,0.32570194,807.0,90,Tucuman
2022,N,6101.0,12275.0,0.0,0.0,0,0.33200914,6174.0,90,Tucuman
2022,P,9297.0,4361.0,0.0,0.0,0,0.68069996,4936.0,90,Tucuman
2022,Q,5291.0,2784.0,0.0,0.0,0,0.6552322,2507.0,90,Tucuman
2022,S,2293.0,2895.0,0.0,0.0,0,0.4419815,602.0,90,Tucuman
2022,D,179.0,893.0,0.0,0.0,0,0.16697761,714.0,90,Tucuman
2022,E,168.0,1261.0,0.0,0.0,0,0.11756473,1093.0,90,Tucuman
2022,J,668.0,1922.0,0.0,0.0,0,0.25791506,1254.0,90,Tucuman
2022,O,48.0,100.0,0.0,0.0,0,0.32432432,52.0,90,Tucuman
2022,R,408.0,865.0,0.0,0.0,0,0.32050275,457.0,90,Tucuman
2022,A,99.0,922.0,0.0,0.0,0,0.09696376,823.0,94,Tierra Del Fuego
2022,B,45.0,720.0,0.0,0.0,0,0.05882353,675.0,94,Tierra Del Fuego
2022,C,4169.0,8343.0,0.0,0.0,0,0.33320013,4174.0,94,Tierra Del Fuego
2022,D,20.0,183.0,0.0,0.0,0,0.09852217,163.0,94,Tierra Del Fuego
2022,E,29.0,638.0,0.0,0.0,0,0.04347826,609.0,94,Tierra Del Fuego
2022,F,121.0,2241.0,0.0,0.0,0,0.05122777,2120.0,94,Tierra Del Fuego
2022,G,2345.0,3657.0,0.0,0.0,0,0.3907031,1312.0,94,Tierra Del Fuego
2022,H,417.0,2882.0,0.0,0.0,0,0.12640194,2465.0,94,Tierra Del Fuego
2022,I,1501.0,1565.0,0.0,0.0,0,0.48956295,64.0,94,Tierra Del Fuego
2022,J,88.0,350.0,0.0,0.0,0,0.20091324,262.0,94,Tierra Del Fuego
2022,K,314.0,226.0,0.0,0.0,0,0.58148148,88.0,94,Tierra Del Fuego
2022,L,57.0,69.0,0.0,0.0,0,0.45238095,12.0,94,Tierra Del Fuego
2022,M,458.0,348.0,0.0,0.0,0,0.56823821,110.0,94,Tierra Del Fuego
2022,N,700.0,1246.0,0.0,0.0,0,0.35971223,546.0,94,Tierra Del Fuego
2022,O,29.0,38.0,0.0,0.0,0,0.43283582,9.0,94,Tierra Del Fuego
2022,P,1467.0,654.0,0.0,0.0,0,0.69165488,813.0,94,Tierra Del Fuego
2022,Q,722.0,312.0,0.0,0.0,0,0.69825919,410.0,94,Tierra Del Fuego
2022,R,206.0,239.0,0.0,0.0,0,0.46292135,33.0,94,Tierra Del Fuego
2022,S,269.0,308.0,0.0,0.0,0,0.46620451,39.0,94,Tierra Del Fuego
2022,U,5.0,1.0,0.0,0.0,0,0.83333333,4.0,94,Tierra Del Fuego
